transcript_id,company_ticker,filing_date,filing_year,mean_evasion_score,evasion_variance,max_evasion_score,n_pairs,car_3day,car_direction,car_date_estimated,revenue_growth,gross_margin,operating_margin,roa,lm_positive,lm_negative,lm_uncertainty,lm_litigious,prepared_remarks_fallback
000119312523266240,FCN,2023-10-30,2023,27.34375,177.87388392857142,43.75,8,0.1173736380527225,1,False,3.316018788074361,,0.1198182837938743,0.0251043591920757,0.0087620759379914,0.0134801168276791,0.0053920467310716,0.0026960233655358,False
000110465920034085,FPI,2020-03-16,2020,26.171875,209.47265625,56.25,16,-0.0062055038178849,0,False,122.16693744922826,,,0.0088694148943406,0.0054095826893353,0.0108191653786707,0.0146831530139103,0.0023183925811437,False
000004392019000022,GEF,2019-03-01,2019,17.96875,223.30729166666663,43.75,16,-0.125902104581601,0,False,-9.182950288549154,0.1926421404682274,0.0749163879598662,0.0089994545785103,0.0193548387096774,0.0216318785578747,0.0163187855787476,0.0015180265654648,False
000004392019000036,GEF,2019-06-11,2019,22.61904761904762,165.9226190476191,56.25,21,0.1230317071670671,1,False,35.26198439241918,0.2049781587406247,0.0746723811093711,0.0024680603948896,0.0188857412653446,0.0146364494806421,0.0179414542020774,0.0009442870632672,False
000004392019000043,GEF,2019-07-02,2019,27.5,236.11111111111111,50.0,10,0.1230317071670671,1,False,35.26198439241918,0.2049781587406247,0.0746723811093711,0.0024680603948896,0.0176724137931034,0.0026939655172413,0.0026939655172413,0.0002155172413793,False
000004392019000049,GEF,2019-09-03,2019,21.71052631578948,209.9323830409357,56.25,19,-0.0007756602143462,0,False,3.239099975274046,0.2230560434296662,0.1002714354143381,0.0112924140912038,0.0204081632653061,0.0134508348794063,0.0171614100185528,0.0004638218923933,False
000004392019000059,GEF,2019-12-10,2019,30.28846153846154,278.94631410256414,56.25,13,-0.0379372588246781,0,False,-1.6365958805684175,0.2102102102102102,,0.0119778134040945,0.0161897590361445,0.0154367469879518,0.0203313253012048,0.0007530120481927,False
000004392020000023,GEF,2020-03-02,2020,21.15384615384616,107.67227564102564,37.5,13,0.0929264314994694,1,False,-9.715120525931336,0.2001078748651564,0.0711974110032362,0.0056453727169448,0.0197064989517819,0.0171907756813417,0.0150943396226415,0.0012578616352201,False
000004392020000050,GEF,2020-06-08,2020,28.819444444444443,294.75592320261444,50.0,18,-0.1061368473392964,0,False,4.12621359223301,0.2078045411378744,0.0621600621600621,0.002061855670103,0.014632524110409,0.0192883272364482,0.0162953109411373,0.0009976720984369,False
000004392020000064,GEF,2020-09-01,2020,22.15909090909091,151.5151515151515,43.75,22,-0.0333491021232923,0,False,-6.500906500906501,0.2028624192059095,0.0571560480147737,0.0037005255818942,0.0196616369455875,0.0187471422039323,0.0182898948331047,0.0013717421124828,False
000004392020000069,GEF,2020-12-14,2020,17.105263157894736,120.84247076023392,37.5,19,0.0266230061273081,1,False,7.229916897506926,0.1995177817962628,,0.0080567602387994,0.0198537095088819,0.0121908742598397,0.0160222918843608,0.0010449320794148,False
